Transaction_ID,Date,Year,Month,Quarter,Region,Zone,Channel,Therapy_Area,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Profit
TXN2790,2022-06-09,2022,6,Q2,North,Zone A,Distributor,Neurology,Levetiracetam 250mg,297,713.54,459.99,211921.38,75304.35
TXN2791,2022-03-12,2022,3,Q1,West,Zone D,Retail Pharmacy,Oncology,Capecitabine 500mg,85,534.28,371.71,45413.8,13818.45
TXN2792,2023-03-21,2023,3,Q1,South,Zone B,Retail Pharmacy,Cardiovascular,Atorvastatin 10mg,290,370.59,193.86,107471.1,51251.7
TXN2793,2023-01-24,2023,1,Q1,South,Zone B,Hospital,Oncology,Capecitabine 500mg,268,499.38,214.08,133833.84,76460.4
TXN2794,2023-11-09,2023,11,Q4,West,Zone D,Hospital,Oncology,Capecitabine 500mg,432,791.88,527.9,342092.16,114039.36
TXN2795,2023-07-16,2023,7,Q3,North,Zone A,Distributor,Diabetes,Glipizide 5mg,455,692.9,355.12,315269.5,153689.9
TXN2796,2022-10-08,2022,10,Q4,North,Zone A,Distributor,Oncology,Imatinib 100mg,54,730.23,487.94,39432.42,13083.66
TXN2797,2023-07-19,2023,7,Q3,North,Zone A,Distributor,Diabetes,Glipizide 5mg,273,101.18,48.75,27622.14,14313.39
TXN2798,2022-01-01,2022,1,Q1,South,Zone B,Distributor,Respiratory,Salbutamol Inhaler,101,146.44,62.59,14790.44,8468.85
TXN2799,2022-08-13,2022,8,Q3,East,Zone C,Hospital,Neurology,Levetiracetam 250mg,280,569.59,262.01,159485.2,86122.4
TXN2800,2022-01-01,2022,1,Q1,West,Zone D,Distributor,Respiratory,Salbutamol Inhaler,210,698.54,293.47,146693.4,85064.7
TXN2801,2023-09-22,2023,9,Q3,West,Zone D,Hospital,Respiratory,Salbutamol Inhaler,291,542.11,355.88,157754.01,54192.93
TXN2802,2022-04-09,2022,4,Q2,South,Zone B,Retail Pharmacy,Diabetes,Sitagliptin 50mg,51,658.37,416.15,33576.87,12353.22
TXN2803,2023-12-15,2023,12,Q4,South,Zone B,Retail Pharmacy,Oncology,Imatinib 100mg,453,87.66,51.07,39709.98,16575.27
TXN2804,2022-08-21,2022,8,Q3,West,Zone D,Hospital,Cardiovascular,Amlodipine 5mg,268,87.61,45.47,23479.48,11293.52
TXN2805,2023-04-15,2023,4,Q2,West,Zone D,Distributor,Cardiovascular,Telmisartan 40mg,468,569.96,334.84,266741.28,110036.16
TXN2806,2023-06-01,2023,6,Q2,South,Zone B,Hospital,Diabetes,Metformin 500mg,499,392.08,181.02,195647.92,105318.94
TXN2807,2023-08-25,2023,8,Q3,West,Zone D,Retail Pharmacy,Neurology,Pregabalin 75mg,114,562.06,383.45,64074.84,20361.54
TXN2808,2023-12-14,2023,12,Q4,West,Zone D,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,288,602.82,241.8,173612.16,103973.76
TXN2809,2022-07-15,2022,7,Q3,West,Zone D,Distributor,Respiratory,Salbutamol Inhaler,114,277.89,156.22,31679.46,13870.38
TXN2810,2022-11-15,2022,11,Q4,East,Zone C,Retail Pharmacy,Diabetes,Metformin 500mg,88,784.43,467.9,69029.84,27854.64
TXN2811,2022-03-18,2022,3,Q1,East,Zone C,Hospital,Neurology,Pregabalin 75mg,348,689.86,423.92,240071.28,92547.12
TXN2812,2022-05-01,2022,5,Q2,North,Zone A,Retail Pharmacy,Cardiovascular,Amlodipine 5mg,73,399.48,241.17,29162.04,11556.63
TXN2813,2022-10-18,2022,10,Q4,North,Zone A,Hospital,Neurology,Levetiracetam 250mg,175,534.44,371.86,93527.0,28451.5
TXN2814,2022-04-08,2022,4,Q2,West,Zone D,Retail Pharmacy,Respiratory,Montelukast 10mg,289,326.02,167.14,94219.78,45916.32
TXN2815,2023-10-16,2023,10,Q4,South,Zone B,Hospital,Respiratory,Montelukast 10mg,437,734.93,345.12,321164.41,170346.97
TXN2816,2022-12-02,2022,12,Q4,South,Zone B,Distributor,Neurology,Levetiracetam 250mg,278,571.22,281.34,158799.16,80586.64
TXN2817,2023-11-18,2023,11,Q4,South,Zone B,Retail Pharmacy,Neurology,Levetiracetam 250mg,69,318.72,135.7,21991.68,12628.38
TXN2818,2022-05-22,2022,5,Q2,East,Zone C,Distributor,Respiratory,Salbutamol Inhaler,172,792.58,501.97,136323.76,49984.92
TXN2819,2022-03-25,2022,3,Q1,South,Zone B,Retail Pharmacy,Diabetes,Glipizide 5mg,312,463.5,269.58,144612.0,60503.04
TXN2820,2022-02-09,2022,2,Q1,East,Zone C,Distributor,Respiratory,Salbutamol Inhaler,90,561.14,283.28,50502.6,25007.4
TXN2821,2023-02-03,2023,2,Q1,East,Zone C,Retail Pharmacy,Diabetes,Sitagliptin 50mg,129,61.79,33.2,7970.91,3688.11
TXN2822,2023-09-20,2023,9,Q3,East,Zone C,Retail Pharmacy,Diabetes,Sitagliptin 50mg,302,644.68,413.45,194693.36,69831.46
TXN2823,2023-07-21,2023,7,Q3,South,Zone B,Retail Pharmacy,Diabetes,Glipizide 5mg,325,794.13,473.84,258092.25,104094.25
TXN2824,2022-07-22,2022,7,Q3,West,Zone D,Distributor,Neurology,Levetiracetam 250mg,253,190.11,113.4,48097.83,19407.63
TXN2825,2023-03-25,2023,3,Q1,South,Zone B,Distributor,Oncology,Imatinib 100mg,475,291.01,202.8,138229.75,41899.75
TXN2826,2022-05-04,2022,5,Q2,North,Zone A,Hospital,Oncology,Capecitabine 500mg,385,789.77,416.68,304061.45,143639.65
TXN2827,2023-03-18,2023,3,Q1,South,Zone B,Distributor,Respiratory,Salbutamol Inhaler,300,353.02,142.92,105906.0,63030.0
TXN2828,2023-07-10,2023,7,Q3,East,Zone C,Distributor,Respiratory,Salbutamol Inhaler,410,193.92,115.57,79507.2,32123.5
TXN2829,2022-05-20,2022,5,Q2,West,Zone D,Hospital,Respiratory,Montelukast 10mg,409,590.85,281.58,241657.65,126491.43
TXN2830,2023-06-05,2023,6,Q2,East,Zone C,Hospital,Oncology,Imatinib 100mg,429,213.3,101.75,91505.7,47854.95
TXN2831,2022-08-09,2022,8,Q3,North,Zone A,Hospital,Respiratory,Salbutamol Inhaler,272,695.85,379.88,189271.2,85943.84
TXN2832,2022-10-11,2022,10,Q4,East,Zone C,Distributor,Respiratory,Montelukast 10mg,103,526.24,302.26,54202.72,23069.94
TXN2833,2023-07-14,2023,7,Q3,South,Zone B,Retail Pharmacy,Oncology,Capecitabine 500mg,486,554.53,352.28,269501.58,98293.5
TXN2834,2022-06-08,2022,6,Q2,South,Zone B,Distributor,Respiratory,Salbutamol Inhaler,255,544.65,307.34,138885.75,60514.05
TXN2835,2022-11-16,2022,11,Q4,West,Zone D,Hospital,Respiratory,Salbutamol Inhaler,324,121.83,54.59,39472.92,21785.76
TXN2836,2023-06-14,2023,6,Q2,East,Zone C,Distributor,Neurology,Pregabalin 75mg,308,103.92,61.35,32007.36,13111.56
TXN2837,2022-08-26,2022,8,Q3,West,Zone D,Retail Pharmacy,Respiratory,Salbutamol Inhaler,228,529.02,273.13,120616.56,58342.92
TXN2838,2022-06-01,2022,6,Q2,South,Zone B,Distributor,Diabetes,Metformin 500mg,97,631.47,404.45,61252.59,22020.94
TXN2839,2023-04-17,2023,4,Q2,West,Zone D,Hospital,Oncology,Capecitabine 500mg,309,665.51,356.28,205642.59,95552.07
TXN2840,2023-04-08,2023,4,Q2,North,Zone A,Retail Pharmacy,Neurology,Pregabalin 75mg,76,252.5,103.65,19190.0,11312.6
TXN2841,2022-08-24,2022,8,Q3,North,Zone A,Hospital,Neurology,Pregabalin 75mg,295,669.81,383.76,197593.95,84384.75
TXN2842,2023-09-04,2023,9,Q3,West,Zone D,Retail Pharmacy,Neurology,Pregabalin 75mg,197,592.23,311.45,116669.31,55313.66
TXN2843,2022-05-11,2022,5,Q2,East,Zone C,Hospital,Cardiovascular,Atorvastatin 10mg,342,603.64,330.21,206444.88,93513.06
TXN2844,2023-05-24,2023,5,Q2,West,Zone D,Distributor,Neurology,Levetiracetam 250mg,271,180.46,117.81,48904.66,16978.15
TXN2845,2023-10-14,2023,10,Q4,North,Zone A,Hospital,Cardiovascular,Amlodipine 5mg,307,254.62,113.95,78168.34,43185.69
TXN2846,2023-02-12,2023,2,Q1,North,Zone A,Hospital,Respiratory,Montelukast 10mg,478,570.05,384.85,272483.9,88525.6
TXN2847,2023-02-10,2023,2,Q1,East,Zone C,Distributor,Respiratory,Salbutamol Inhaler,212,683.71,463.05,144946.52,46779.92
TXN2848,2022-07-22,2022,7,Q3,West,Zone D,Retail Pharmacy,Diabetes,Sitagliptin 50mg,441,376.32,210.97,165957.12,72919.35
TXN2849,2022-10-06,2022,10,Q4,North,Zone A,Hospital,Oncology,Imatinib 100mg,169,127.26,53.65,21506.94,12440.09
TXN2850,2023-12-21,2023,12,Q4,North,Zone A,Hospital,Neurology,Pregabalin 75mg,84,270.76,170.31,22743.84,8437.8
TXN2851,2023-07-04,2023,7,Q3,South,Zone B,Retail Pharmacy,Respiratory,Salbutamol Inhaler,448,207.82,115.63,93103.36,41301.12
TXN2852,2022-12-06,2022,12,Q4,West,Zone D,Hospital,Oncology,Capecitabine 500mg,349,493.65,306.17,172283.85,65430.52
TXN2853,2022-04-25,2022,4,Q2,North,Zone A,Distributor,Diabetes,Metformin 500mg,121,751.93,331.67,90983.53,50851.46
TXN2854,2023-02-08,2023,2,Q1,South,Zone B,Distributor,Cardiovascular,Atorvastatin 10mg,468,707.77,321.53,331236.36,180760.32
TXN2855,2023-06-10,2023,6,Q2,East,Zone C,Retail Pharmacy,Neurology,Pregabalin 75mg,352,175.71,105.17,61849.92,24830.08
TXN2856,2022-01-09,2022,1,Q1,North,Zone A,Hospital,Oncology,Imatinib 100mg,448,112.53,73.28,50413.44,17584.0
TXN2857,2022-09-18,2022,9,Q3,West,Zone D,Hospital,Neurology,Pregabalin 75mg,80,744.64,479.13,59571.2,21240.8
TXN2858,2023-11-02,2023,11,Q4,West,Zone D,Hospital,Diabetes,Glipizide 5mg,73,295.4,173.86,21564.2,8872.42
TXN2859,2023-08-24,2023,8,Q3,East,Zone C,Distributor,Diabetes,Sitagliptin 50mg,134,742.38,463.56,99478.92,37361.88
TXN2860,2023-01-08,2023,1,Q1,South,Zone B,Retail Pharmacy,Respiratory,Salbutamol Inhaler,194,458.93,254.66,89032.42,39628.38
TXN2861,2022-09-05,2022,9,Q3,East,Zone C,Hospital,Neurology,Levetiracetam 250mg,160,672.06,430.51,107529.6,38648.0
TXN2862,2023-10-04,2023,10,Q4,West,Zone D,Distributor,Cardiovascular,Amlodipine 5mg,334,210.01,104.5,70143.34,35240.34
TXN2863,2022-12-01,2022,12,Q4,North,Zone A,Distributor,Respiratory,Salbutamol Inhaler,485,459.28,270.19,222750.8,91708.65
TXN2864,2022-01-22,2022,1,Q1,North,Zone A,Distributor,Diabetes,Sitagliptin 50mg,236,509.78,329.4,120308.08,42569.68
TXN2865,2023-10-24,2023,10,Q4,North,Zone A,Retail Pharmacy,Diabetes,Glipizide 5mg,374,510.59,235.84,190960.66,102756.5
TXN2866,2022-04-19,2022,4,Q2,South,Zone B,Distributor,Respiratory,Montelukast 10mg,454,457.03,292.36,207491.62,74760.18
TXN2867,2023-12-21,2023,12,Q4,South,Zone B,Retail Pharmacy,Oncology,Imatinib 100mg,339,269.54,121.91,91374.06,50046.57
TXN2868,2022-06-20,2022,6,Q2,North,Zone A,Distributor,Cardiovascular,Amlodipine 5mg,178,256.63,132.04,45680.14,22177.02
TXN2869,2023-01-22,2023,1,Q1,South,Zone B,Distributor,Cardiovascular,Amlodipine 5mg,222,608.17,382.86,135013.74,50018.82
TXN2870,2022-06-18,2022,6,Q2,East,Zone C,Distributor,Respiratory,Montelukast 10mg,332,497.5,241.89,165170.0,84862.52
TXN2871,2022-05-15,2022,5,Q2,East,Zone C,Hospital,Neurology,Levetiracetam 250mg,244,125.86,80.26,30709.84,11126.4
TXN2872,2023-07-15,2023,7,Q3,South,Zone B,Retail Pharmacy,Oncology,Capecitabine 500mg,194,268.58,176.29,52104.52,17904.26
TXN2873,2023-10-13,2023,10,Q4,South,Zone B,Distributor,Diabetes,Glipizide 5mg,200,760.08,321.83,152016.0,87650.0
TXN2874,2022-12-10,2022,12,Q4,West,Zone D,Hospital,Neurology,Pregabalin 75mg,372,566.08,389.42,210581.76,65717.52
TXN2875,2023-03-07,2023,3,Q1,East,Zone C,Hospital,Oncology,Imatinib 100mg,97,457.08,314.03,44336.76,13875.85
TXN2876,2022-11-06,2022,11,Q4,East,Zone C,Distributor,Diabetes,Glipizide 5mg,56,707.64,395.04,39627.84,17505.6
TXN2877,2022-01-21,2022,1,Q1,South,Zone B,Retail Pharmacy,Oncology,Capecitabine 500mg,195,300.68,206.85,58632.6,18296.85
TXN2878,2023-04-03,2023,4,Q2,East,Zone C,Distributor,Oncology,Capecitabine 500mg,185,305.08,138.39,56439.8,30837.65
TXN2879,2022-09-12,2022,9,Q3,East,Zone C,Distributor,Oncology,Capecitabine 500mg,490,328.38,138.78,160906.2,92904.0
TXN2880,2023-12-04,2023,12,Q4,East,Zone C,Retail Pharmacy,Respiratory,Salbutamol Inhaler,450,459.89,212.27,206950.5,111429.0
TXN2881,2023-09-09,2023,9,Q3,South,Zone B,Distributor,Cardiovascular,Telmisartan 40mg,435,103.91,49.93,45200.85,23481.3
TXN2882,2022-01-27,2022,1,Q1,South,Zone B,Retail Pharmacy,Oncology,Imatinib 100mg,360,586.33,320.2,211078.8,95806.8
TXN2883,2023-03-15,2023,3,Q1,West,Zone D,Distributor,Diabetes,Metformin 500mg,256,300.05,150.49,76812.8,38287.36
TXN2884,2023-07-26,2023,7,Q3,South,Zone B,Retail Pharmacy,Diabetes,Metformin 500mg,438,724.57,461.73,317361.66,115123.92
TXN2885,2023-10-19,2023,10,Q4,West,Zone D,Distributor,Cardiovascular,Amlodipine 5mg,250,687.16,377.9,171790.0,77315.0
TXN2886,2022-06-23,2022,6,Q2,South,Zone B,Retail Pharmacy,Respiratory,Salbutamol Inhaler,182,369.79,252.14,67301.78,21412.3
TXN2887,2022-04-23,2022,4,Q2,East,Zone C,Distributor,Neurology,Levetiracetam 250mg,73,473.75,314.78,34583.75,11604.81
TXN2888,2023-12-12,2023,12,Q4,West,Zone D,Retail Pharmacy,Diabetes,Sitagliptin 50mg,391,325.03,190.64,127086.73,52546.49
TXN2889,2023-09-12,2023,9,Q3,West,Zone D,Distributor,Respiratory,Montelukast 10mg,96,647.81,391.6,62189.76,24596.16
TXN2890,2022-02-13,2022,2,Q1,West,Zone D,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,173,481.3,219.85,83264.9,45230.85
TXN2891,2023-01-17,2023,1,Q1,South,Zone B,Retail Pharmacy,Respiratory,Montelukast 10mg,300,140.42,61.22,42126.0,23760.0
TXN2892,2022-05-20,2022,5,Q2,East,Zone C,Retail Pharmacy,Neurology,Pregabalin 75mg,153,87.35,39.67,13364.55,7295.04
TXN2893,2022-07-14,2022,7,Q3,South,Zone B,Hospital,Oncology,Capecitabine 500mg,160,759.17,329.54,121467.2,68740.8
TXN2894,2022-04-19,2022,4,Q2,North,Zone A,Distributor,Cardiovascular,Amlodipine 5mg,180,269.95,182.58,48591.0,15726.6
TXN2895,2023-09-25,2023,9,Q3,South,Zone B,Hospital,Oncology,Capecitabine 500mg,320,731.1,499.68,233952.0,74054.4
TXN2896,2022-10-03,2022,10,Q4,East,Zone C,Hospital,Neurology,Pregabalin 75mg,63,438.81,185.39,27645.03,15965.46
TXN2897,2022-08-09,2022,8,Q3,West,Zone D,Distributor,Cardiovascular,Atorvastatin 10mg,309,792.38,431.59,244845.42,111484.11
TXN2898,2023-04-22,2023,4,Q2,West,Zone D,Distributor,Diabetes,Sitagliptin 50mg,251,195.44,92.05,49055.44,25950.89
TXN2899,2023-08-13,2023,8,Q3,East,Zone C,Hospital,Cardiovascular,Atorvastatin 10mg,192,211.88,138.57,40680.96,14075.52
TXN2900,2022-07-05,2022,7,Q3,North,Zone A,Retail Pharmacy,Cardiovascular,Atorvastatin 10mg,353,257.1,121.85,90756.3,47743.25
TXN2901,2022-07-27,2022,7,Q3,East,Zone C,Retail Pharmacy,Diabetes,Glipizide 5mg,159,523.54,247.44,83242.86,43899.9
TXN2902,2022-01-06,2022,1,Q1,West,Zone D,Distributor,Diabetes,Glipizide 5mg,104,278.7,141.59,28984.8,14259.44
TXN2903,2022-01-01,2022,1,Q1,North,Zone A,Distributor,Cardiovascular,Telmisartan 40mg,404,453.0,241.56,183012.0,85421.76
TXN2904,2023-08-15,2023,8,Q3,East,Zone C,Hospital,Neurology,Levetiracetam 250mg,281,369.5,219.27,103829.5,42214.63
TXN2905,2022-10-22,2022,10,Q4,South,Zone B,Retail Pharmacy,Diabetes,Glipizide 5mg,110,355.5,248.73,39105.0,11744.7
TXN2906,2023-12-22,2023,12,Q4,South,Zone B,Retail Pharmacy,Oncology,Capecitabine 500mg,88,234.57,134.46,20642.16,8809.68
TXN2907,2023-09-11,2023,9,Q3,East,Zone C,Distributor,Respiratory,Montelukast 10mg,454,501.03,292.1,227467.62,94854.22
TXN2908,2022-08-04,2022,8,Q3,West,Zone D,Hospital,Respiratory,Salbutamol Inhaler,290,185.8,104.66,53882.0,23530.6
TXN2909,2023-03-26,2023,3,Q1,East,Zone C,Distributor,Diabetes,Glipizide 5mg,143,240.09,121.7,34332.87,16929.77
TXN2910,2022-11-22,2022,11,Q4,South,Zone B,Retail Pharmacy,Neurology,Pregabalin 75mg,447,307.2,212.17,137318.4,42478.41
TXN2911,2023-04-24,2023,4,Q2,North,Zone A,Retail Pharmacy,Neurology,Pregabalin 75mg,254,696.88,448.05,177007.52,63202.82
TXN2912,2023-08-02,2023,8,Q3,North,Zone A,Retail Pharmacy,Respiratory,Montelukast 10mg,462,396.24,182.84,183062.88,98590.8
TXN2913,2023-01-13,2023,1,Q1,North,Zone A,Hospital,Cardiovascular,Amlodipine 5mg,496,63.65,40.78,31570.4,11343.52
TXN2914,2022-10-10,2022,10,Q4,North,Zone A,Hospital,Cardiovascular,Atorvastatin 10mg,180,115.83,62.99,20849.4,9511.2
TXN2915,2023-10-07,2023,10,Q4,West,Zone D,Retail Pharmacy,Cardiovascular,Atorvastatin 10mg,217,563.64,383.13,122309.88,39170.67
TXN2916,2022-01-18,2022,1,Q1,East,Zone C,Distributor,Diabetes,Sitagliptin 50mg,431,66.76,30.14,28773.56,15783.22
TXN2917,2023-10-01,2023,10,Q4,West,Zone D,Retail Pharmacy,Respiratory,Montelukast 10mg,121,510.09,267.08,61720.89,29404.21
TXN2918,2023-11-06,2023,11,Q4,West,Zone D,Distributor,Respiratory,Salbutamol Inhaler,158,395.95,214.51,62560.1,28667.52
TXN2919,2023-02-17,2023,2,Q1,West,Zone D,Distributor,Oncology,Imatinib 100mg,299,508.06,312.33,151909.94,58523.27
TXN2920,2022-01-27,2022,1,Q1,East,Zone C,Retail Pharmacy,Neurology,Pregabalin 75mg,272,112.19,48.31,30515.68,17375.36
TXN2921,2023-09-19,2023,9,Q3,South,Zone B,Retail Pharmacy,Neurology,Levetiracetam 250mg,161,274.34,172.16,44168.74,16450.98
TXN2922,2022-10-13,2022,10,Q4,North,Zone A,Retail Pharmacy,Respiratory,Montelukast 10mg,235,191.45,108.84,44990.75,19413.35
TXN2923,2022-08-05,2022,8,Q3,South,Zone B,Distributor,Oncology,Imatinib 100mg,106,214.53,133.07,22740.18,8634.76
TXN2924,2023-06-26,2023,6,Q2,East,Zone C,Hospital,Respiratory,Salbutamol Inhaler,367,84.45,36.61,30993.15,17557.28
TXN2925,2023-06-15,2023,6,Q2,North,Zone A,Retail Pharmacy,Respiratory,Salbutamol Inhaler,226,751.37,515.79,169809.62,53241.08
TXN2926,2023-12-20,2023,12,Q4,East,Zone C,Distributor,Oncology,Imatinib 100mg,174,469.01,307.2,81607.74,28154.94
TXN2927,2022-05-06,2022,5,Q2,South,Zone B,Distributor,Cardiovascular,Telmisartan 40mg,258,53.6,29.63,13828.8,6184.26
TXN2928,2022-03-14,2022,3,Q1,North,Zone A,Hospital,Diabetes,Sitagliptin 50mg,101,214.82,127.82,21696.82,8787.0
TXN2929,2022-09-18,2022,9,Q3,West,Zone D,Retail Pharmacy,Diabetes,Sitagliptin 50mg,90,523.67,221.83,47130.3,27165.6
TXN2930,2022-06-21,2022,6,Q2,East,Zone C,Retail Pharmacy,Neurology,Levetiracetam 250mg,435,621.16,378.21,270204.6,105683.25
TXN2931,2022-12-03,2022,12,Q4,South,Zone B,Retail Pharmacy,Diabetes,Glipizide 5mg,457,225.56,118.09,103080.92,49113.79
TXN2932,2023-06-09,2023,6,Q2,West,Zone D,Distributor,Diabetes,Sitagliptin 50mg,358,374.26,242.61,133985.08,47130.7
TXN2933,2022-04-19,2022,4,Q2,South,Zone B,Retail Pharmacy,Diabetes,Metformin 500mg,355,600.61,409.24,213216.55,67936.35
TXN2934,2023-05-16,2023,5,Q2,South,Zone B,Hospital,Cardiovascular,Atorvastatin 10mg,172,377.2,222.47,64878.4,26613.56
TXN2935,2023-08-18,2023,8,Q3,South,Zone B,Retail Pharmacy,Oncology,Imatinib 100mg,377,793.31,420.0,299077.87,140737.87
TXN2936,2023-07-09,2023,7,Q3,South,Zone B,Retail Pharmacy,Neurology,Levetiracetam 250mg,279,760.81,333.71,212265.99,119160.9
TXN2937,2023-09-11,2023,9,Q3,East,Zone C,Hospital,Oncology,Capecitabine 500mg,80,236.3,143.07,18904.0,7458.4
TXN2938,2023-12-26,2023,12,Q4,South,Zone B,Distributor,Neurology,Pregabalin 75mg,265,777.03,342.9,205912.95,115044.45
TXN2939,2023-04-27,2023,4,Q2,East,Zone C,Hospital,Oncology,Capecitabine 500mg,173,366.0,240.17,63318.0,21768.59
TXN2940,2023-05-16,2023,5,Q2,North,Zone A,Hospital,Cardiovascular,Atorvastatin 10mg,197,468.14,321.64,92223.58,28860.5
TXN2941,2023-02-23,2023,2,Q1,West,Zone D,Retail Pharmacy,Oncology,Imatinib 100mg,291,758.7,490.99,220781.7,77903.61
TXN2942,2022-08-10,2022,8,Q3,South,Zone B,Hospital,Diabetes,Metformin 500mg,418,334.58,217.96,139854.44,48747.16
TXN2943,2023-06-22,2023,6,Q2,South,Zone B,Retail Pharmacy,Cardiovascular,Amlodipine 5mg,135,711.91,334.87,96107.85,50900.4
TXN2944,2023-11-21,2023,11,Q4,West,Zone D,Hospital,Neurology,Pregabalin 75mg,367,434.54,213.68,159476.18,81055.62
TXN2945,2023-08-13,2023,8,Q3,West,Zone D,Retail Pharmacy,Cardiovascular,Atorvastatin 10mg,292,198.24,107.82,57886.08,26402.64
TXN2946,2022-11-10,2022,11,Q4,West,Zone D,Distributor,Cardiovascular,Atorvastatin 10mg,138,745.78,376.07,102917.64,51019.98
TXN2947,2022-03-13,2022,3,Q1,South,Zone B,Distributor,Oncology,Imatinib 100mg,355,674.2,362.58,239341.0,110625.1
TXN2948,2022-10-10,2022,10,Q4,East,Zone C,Retail Pharmacy,Diabetes,Metformin 500mg,126,692.28,341.3,87227.28,44223.48
TXN2949,2022-06-26,2022,6,Q2,North,Zone A,Distributor,Diabetes,Sitagliptin 50mg,217,281.32,169.87,61046.44,24184.65
TXN2950,2023-01-13,2023,1,Q1,North,Zone A,Distributor,Oncology,Capecitabine 500mg,405,426.28,285.76,172643.4,56910.6
TXN2951,2022-09-24,2022,9,Q3,East,Zone C,Distributor,Respiratory,Montelukast 10mg,303,76.66,53.6,23227.98,6987.18
TXN2952,2023-05-04,2023,5,Q2,West,Zone D,Hospital,Diabetes,Sitagliptin 50mg,478,317.13,162.28,151588.14,74018.3
TXN2953,2023-10-04,2023,10,Q4,West,Zone D,Retail Pharmacy,Respiratory,Montelukast 10mg,225,407.36,267.15,91656.0,31547.25
TXN2954,2022-08-02,2022,8,Q3,East,Zone C,Retail Pharmacy,Cardiovascular,Atorvastatin 10mg,235,475.37,318.4,111711.95,36887.95
TXN2955,2022-02-27,2022,2,Q1,North,Zone A,Hospital,Oncology,Imatinib 100mg,67,543.75,230.46,36431.25,20990.43
TXN2956,2023-10-23,2023,10,Q4,East,Zone C,Distributor,Respiratory,Montelukast 10mg,369,180.35,75.59,66549.15,38656.44
TXN2957,2023-03-07,2023,3,Q1,South,Zone B,Hospital,Cardiovascular,Amlodipine 5mg,442,461.54,251.23,204000.68,92957.02
TXN2958,2022-12-12,2022,12,Q4,South,Zone B,Hospital,Neurology,Levetiracetam 250mg,437,565.16,303.94,246974.92,114153.14
TXN2959,2023-12-14,2023,12,Q4,South,Zone B,Hospital,Cardiovascular,Telmisartan 40mg,228,680.27,296.92,155101.56,87403.8
TXN2960,2023-05-05,2023,5,Q2,North,Zone A,Retail Pharmacy,Cardiovascular,Amlodipine 5mg,307,594.71,329.06,182575.97,81554.55
TXN2961,2022-12-27,2022,12,Q4,North,Zone A,Retail Pharmacy,Oncology,Imatinib 100mg,374,677.28,411.11,253302.72,99547.58
TXN2962,2023-02-22,2023,2,Q1,North,Zone A,Hospital,Diabetes,Metformin 500mg,267,246.84,123.07,65906.28,33046.59
TXN2963,2022-05-08,2022,5,Q2,East,Zone C,Retail Pharmacy,Respiratory,Montelukast 10mg,455,201.72,104.17,91782.6,44385.25
TXN2964,2022-02-08,2022,2,Q1,South,Zone B,Distributor,Cardiovascular,Amlodipine 5mg,347,205.3,105.34,71239.1,34686.12
TXN2965,2022-10-07,2022,10,Q4,North,Zone A,Distributor,Diabetes,Glipizide 5mg,459,191.3,121.54,87806.7,32019.84
TXN2966,2023-07-20,2023,7,Q3,West,Zone D,Hospital,Respiratory,Salbutamol Inhaler,119,64.42,27.94,7665.98,4341.12
TXN2967,2022-03-17,2022,3,Q1,West,Zone D,Retail Pharmacy,Oncology,Imatinib 100mg,288,614.65,367.15,177019.2,71280.0
TXN2968,2023-09-13,2023,9,Q3,South,Zone B,Distributor,Neurology,Pregabalin 75mg,211,381.85,170.55,80570.35,44584.3
TXN2969,2023-08-04,2023,8,Q3,West,Zone D,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,114,70.08,29.96,7989.12,4573.68
TXN2970,2023-08-14,2023,8,Q3,South,Zone B,Distributor,Diabetes,Sitagliptin 50mg,144,56.08,32.81,8075.52,3350.88
TXN2971,2022-03-14,2022,3,Q1,West,Zone D,Hospital,Cardiovascular,Atorvastatin 10mg,295,423.14,289.16,124826.3,39524.1
TXN2972,2022-09-18,2022,9,Q3,South,Zone B,Hospital,Cardiovascular,Amlodipine 5mg,309,331.91,225.14,102560.19,32991.93
TXN2973,2023-07-02,2023,7,Q3,East,Zone C,Retail Pharmacy,Oncology,Capecitabine 500mg,410,173.16,72.17,70995.6,41405.9
TXN2974,2023-11-18,2023,11,Q4,North,Zone A,Distributor,Diabetes,Glipizide 5mg,109,299.49,173.04,32644.41,13783.05
TXN2975,2022-07-08,2022,7,Q3,East,Zone C,Distributor,Respiratory,Montelukast 10mg,271,431.63,188.73,116971.73,65825.9
TXN2976,2023-03-07,2023,3,Q1,North,Zone A,Distributor,Diabetes,Sitagliptin 50mg,151,756.82,455.06,114279.82,45565.76
TXN2977,2023-12-04,2023,12,Q4,South,Zone B,Hospital,Neurology,Levetiracetam 250mg,68,112.41,75.83,7643.88,2487.44
TXN2978,2022-05-22,2022,5,Q2,West,Zone D,Distributor,Diabetes,Metformin 500mg,130,331.14,211.92,43048.2,15498.6
TXN2979,2023-02-26,2023,2,Q1,South,Zone B,Distributor,Diabetes,Metformin 500mg,257,89.5,59.67,23001.5,7666.31
TXN2980,2022-01-05,2022,1,Q1,West,Zone D,Hospital,Respiratory,Montelukast 10mg,68,724.92,365.67,49294.56,24429.0
